구,행정동,시설번호,시설유형,실외,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,데이터기준일자,위도,경도,설치연도,노후도,펫존거리,공공시설여부,면적,클러스터
분당구,판교동,3204,주택단지,실외,판교원마을7단지 모아미래도 707동앞 놀이터,경기도 성남시 분당구 판교원로 237,328.0,2010-11-25,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,2025-07-05,37.38760115,127.0921291,2010,15,1.2204559820381764,0,328.0,2
분당구,판교동,3205,주택단지,실외,판교원마을7단지 모아미래도 706동뒤 놀이터,경기도 성남시 분당구 판교원로 237,328.0,2010-11-25,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,2025-07-05,37.38760115,127.0921291,2010,15,1.2204559820381764,0,328.0,2
분당구,판교동,3206,주택단지,실외,판교원마을7단지 모아미래도 709동옆 놀이터,경기도 성남시 분당구 판교원로 237,328.0,2010-11-25,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,2025-07-05,37.38760115,127.0921291,2010,15,1.2204559820381764,0,328.0,2
분당구,서현1동,3224,도시공원,실외,소공원(28호) 어린이공원,경기도 성남시 분당구 서현동 324,450.5,2010-12-09,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-25,Y,Y,N,2025-07-05,37.37951866,127.1368474,2010,15,0.7614867518525786,1,450.5,2
분당구,이매1동,16102,도시공원,실외,이매길(24호) 어린이공원,경기도 성남시 분당구 이매동 148,393.0,2011-08-22,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-05,Y,Y,N,2025-07-05,37.39318317,127.122247,2011,14,1.164059082661956,1,393.0,2
분당구,서현1동,16108,도시공원,실외,분당(32호) 어린이공원,경기도 성남시 분당구 서현동 94-1,498.0,2011-08-22,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+기타(2)+충격흡수용표면재(모래)(1),2023-06-01,Y,Y,N,2025-07-05,37.37910757,127.1312354,2011,14,0.8985644512373021,1,498.0,2
분당구,구미동,16123,도시공원,실외,까치마을(61호) 어린이공원,경기도 성남시 분당구 구미동 73,191.0,2011-07-13,공공,흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-12,Y,N,N,2025-07-05,37.35109979,127.1181756,2011,14,0.9589474882247098,1,191.0,2
분당구,구미동,16125,도시공원,실외,수평(65호) 어린이공원,경기도 성남시 분당구 구미동 138,181.0,2011-07-13,공공,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,N,N,2025-07-05,37.34470428,127.1109257,2011,14,0.7060417309188319,1,181.0,2
분당구,구미동,16128,도시공원,실외,불곡(70호) 어린이공원,경기도 성남시 분당구 구미동 294,215.0,2011-07-13,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-20,Y,Y,N,2025-07-05,37.34471912,127.1265711,2011,14,0.7636800449802735,1,215.0,2
분당구,구미동,16129,도시공원,실외,덕봉(74호) 어린이공원,경기도 성남시 분당구 구미동 279,180.0,2011-07-13,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,2025-07-05,37.34221722,127.1258216,2011,14,0.6562588918850968,1,180.0,2
분당구,구미동,16130,도시공원,실외,넘말(75호) 어린이공원,경기도 성남시 분당구 구미동 239,180.0,2011-07-13,공공,흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,2025-07-05,37.34047978,127.1247866,2011,14,0.6062970434806849,1,180.0,2
분당구,구미동,16131,도시공원,실외,큰골(76호) 어린이공원,경기도 성남시 분당구 구미동 252,182.0,2011-07-13,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,2025-07-05,37.34019461,127.126057,2011,14,0.7225082490411089,1,182.0,2
분당구,이매1동,16174,주택단지,실외,아름마을 효성아파트 관리동옆,경기도 성남시 분당구 이매로 16,197.29,2014-05-14,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2024-05-08,Y,Y,N,2025-07-05,37.39345463,127.1216457,2014,11,1.1029687886612933,0,197.29,2
분당구,금곡동,16202,주택단지,실외,청솔계룡아파트 107동옆 놀이터,경기도 성남시 분당구 정자일로 30,700.0,2011-11-30,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-02,Y,Y,N,2025-07-05,37.35272315,127.1078203,2011,14,1.4742352260136355,0,700.0,2
분당구,금곡동,16203,주택단지,실외,청솔계룡아파트 111동옆 놀이터,경기도 성남시 분당구 정자일로 30,600.0,2011-11-30,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-02,Y,Y,N,2025-07-05,37.35272315,127.1078203,2011,14,1.4742352260136355,0,600.0,2
분당구,판교동,16258,주택단지,실외,판교원마을 5단지 (504동 앞),경기도 성남시 분당구 판교원로 207,184.0,2009-09-01,민간,그네(1)+조합놀이대(1)+기타(3)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-09-13,Y,Y,N,2025-07-05,37.38663517,127.0887016,2009,16,1.5230894258363732,0,184.0,2
분당구,판교동,16259,주택단지,실외,판교원마을 5단지 (505동 앞),경기도 성남시 분당구 판교원로 207,226.0,2009-09-01,민간,그네(1)+흔들놀이기구(1)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-09-13,Y,Y,N,2025-07-05,37.38663517,127.0887016,2009,16,1.5230894258363732,0,226.0,2
분당구,판교동,16260,주택단지,실외,판교원마을 5단지 (502동 앞),경기도 성남시 분당구 판교원로 207,176.52,2009-09-01,민간,흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-09-13,Y,Y,N,2025-07-05,37.38663517,127.0887016,2009,16,1.5230894258363732,0,176.52,2
분당구,금곡동,16275,주택단지,실외,청솔마을 서광영남아파트 (101동),경기도 성남시 분당구 성남대로171번길 8,374.0,2012-01-01,민간,그네(1)+흔들놀이기구(4)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-09-23,Y,Y,N,2025-07-05,37.35213586,127.1073294,2012,13,1.4532504507821764,0,374.0,2
분당구,금곡동,16276,주택단지,실외,청솔마을 서광영남아파트 (104동),경기도 성남시 분당구 성남대로171번길 8,328.0,2012-01-01,민간,그네(1)+흔들놀이기구(4)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-09-23,Y,Y,N,2025-07-05,37.35213586,127.1073294,2012,13,1.4532504507821764,0,328.0,2
분당구,야탑3동,16283,주택단지,실외,목련마을 한신아파트,경기도 성남시 분당구 판교로 627,305.1,2005-10-01,민간,그네(1)+정글짐(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-13,Y,Y,N,2025-07-05,37.40690441,127.1427854,2005,20,1.8148978313382091,0,305.1,2
분당구,야탑3동,16330,주택단지,실외,분당 대진빌라 805동옆 놀이터,경기도 성남시 분당구 판교로 654,255.762,2005-05-01,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-08,Y,Y,N,2025-07-05,37.40518973,127.1451838,2005,20,2.071038151939551,0,255.762,2
중원구,하대원동,16346,주택단지,실외,성원초원아파트,경기도 성남시 중원구 원터로18번길 19,737.78,2006-11-30,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,2025-07-05,37.42975422,127.1457384,2006,19,2.4360020114680982,0,737.78,2
중원구,성남동,16348,주택단지,실외,성남동 금호어울림아파트 놀이터,경기도 성남시 중원구 둔촌대로171번길 6,647.0,2006-08-29,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-16,Y,Y,N,2025-07-05,37.43096309,127.137717,2006,19,1.7265374553768786,0,647.0,2
중원구,하대원동,16349,주택단지,실외,하대원 아튼빌 1005동뒤 놀이터,경기도 성남시 중원구 둔촌대로 300,570.0,2003-03-10,민간,그네(2)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-01,Y,Y,N,2025-07-05,37.42910503,127.1498519,2003,22,2.760247283739611,0,570.0,2
중원구,도촌동,16351,주택단지,실외,동분당포레스트 경비실 옆 놀이터,경기도 성남시 중원구 도촌남로 67,275.0,2007-12-10,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-25,Y,Y,N,2025-07-05,37.41490038,127.1541489,2007,18,2.80014543210982,0,275.0,2
중원구,하대원동,16370,주택단지,실외,성남자이아파트 103동 놀이터,경기도 성남시 중원구 둔촌대로 363,176.99,2007-07-24,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-08-08,Y,Y,N,2025-07-05,37.43295121,127.155697,2007,18,2.0912413478555556,0,176.99,2
중원구,도촌동,23054,주택단지,실외,도촌휴먼시아 섬마을5단지 512동 놀이터,경기도 성남시 중원구 도촌북로 78,328.0,2009-02-16,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-27,Y,Y,N,2025-07-05,37.41539596,127.1586254,2009,16,3.1992335202581486,0,328.0,2
분당구,야탑3동,23673,공공도서관,실외,도서관사업소 놀이터(1),경기도 성남시 분당구 판교로 546,380.0,2008-06-09,공공,조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-31,Y,Y,N,2025-07-05,37.4039669,127.134723,2008,17,1.2993767443934294,1,380.0,2
분당구,백현동,23877,도시공원,실외,숲안(판교12호) 어린이공원,경기도 성남시 분당구 백현동 548,259.0,2009-12-04,공공,그네(1)+미끄럼틀(2)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(3)+충격흡수용표면재(포설도포바닥재)(1),2023-09-08,Y,Y,N,2025-07-05,37.38901895,127.1158529,2009,16,0.9016885107410104,1,259.0,2
분당구,백현동,23878,도시공원,실외,물방울(판교13호) 어린이공원,경기도 성남시 분당구 백현동 606,478.0,2009-12-04,공공,흔들놀이기구(3)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-14,Y,Y,N,2025-07-05,37.38670278,127.1158533,2009,16,0.8526776895127656,1,478.0,2
분당구,야탑3동,24682,공공도서관,실외,도서관사업소 놀이터(2),경기도 성남시 분당구 판교로 546,729.0,2008-07-13,공공,그네(1)+흔들놀이기구(3)+충격흡수용표면재(고무바닥재)(1),2022-10-31,Y,Y,N,2025-07-05,37.4039669,127.134723,2008,17,1.2993767443934294,1,729.0,2
분당구,이매1동,24823,도시공원,실외,누엣길(26호) 어린이공원,경기도 성남시 분당구 이매동 125,316.5,2008-07-29,공공,그네(1)+회전놀이기구(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,2025-07-05,37.38988924,127.1256515,2008,17,1.1363532819213233,1,316.5,2
분당구,판교동,24961,도시공원,실외,미르(판교7호) 어린이공원,경기도 성남시 분당구 판교동 547,256.0,2010-10-08,공공,그네(1)+미끄럼틀(1)+흔들놀이기구(2)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-22,Y,Y,N,2025-07-05,37.39500141,127.0991679,2010,15,1.060368486910793,1,256.0,2
